Date,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source
11/17/2004,115,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/18/2004,67,,Allen Park,26-163-0001,AQS
11/19/2004,66,,,26-163-0016,AQS
11/20/2004,68,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/21/2004,41,,Allen Park,26-163-0001,AQS
11/22/2004,69,,,26-163-0016,AQS
11/23/2004,83,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/24/2004,39,,Allen Park,26-163-0001,AQS
11/25/2004,11,,Allen Park,26-163-0001,AQS
11/26/2004,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/27/2004,26,,,26-163-0016,AQS
11/28/2004,58,,,26-163-0016,AQS
11/29/2004,67,,,26-163-0016,AQS
11/30/2004,67,,Allen Park,26-163-0001,AQS
12/01/2004,31,,,26-163-0016,AQS
12/02/2004,89,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/03/2004,35,,Allen Park,26-163-0001,AQS
12/04/2004,61,,,26-163-0016,AQS
12/05/2004,43,,Allen Park,26-163-0001,AQS
12/06/2004,45,,,26-163-0016,AQS
12/07/2004,23,,Allen Park,26-163-0001,AQS
12/08/2004,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/09/2004,60,,Allen Park,26-163-0001,AQS
12/10/2004,48,,,26-163-0016,AQS
12/11/2004,27,,Allen Park,26-163-0001,AQS
12/12/2004,40,,,26-163-0016,AQS
12/13/2004,35,,Allen Park,26-163-0001,AQS
12/14/2004,20,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/15/2004,44,,,26-163-0016,AQS
12/16/2004,57,,,26-163-0016,AQS
12/17/2004,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/18/2004,72,,,26-163-0016,AQS
12/20/2004,43,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/21/2004,44,,,26-163-0016,AQS
12/22/2004,45,,,26-163-0016,AQS
12/23/2004,46,,,26-163-9901,AQS
12/24/2004,50,,Allen Park,26-163-0001,AQS
12/25/2004,65,,Port Huron,26-147-0005,AQS
12/26/2004,85,,Allen Park,26-163-0001,AQS
12/27/2004,84,,Allen Park,26-163-0001,AQS
12/28/2004,86,,,26-163-0016,AQS
12/29/2004,115,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/30/2004,104,,Allen Park,26-163-0001,AQS
12/31/2004,57,,Allen Park,26-163-0001,AQS
01/01/2005,37,,Allen Park,26-163-0001,AQS
01/02/2005,53,,,26-163-0016,AQS
01/03/2005,59,,Allen Park,26-163-0001,AQS
01/04/2005,54,,Allen Park,26-163-0001,AQS
01/05/2005,34,,Allen Park,26-163-0001,AQS
01/06/2005,62,,,26-163-0016,AQS
01/07/2005,82,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/08/2005,79,,Allen Park,26-163-0001,AQS
01/09/2005,81,,Allen Park,26-163-0001,AQS
01/10/2005,67,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/11/2005,57,,Allen Park,26-163-0001,AQS
01/12/2005,63,,Allen Park,26-163-0001,AQS
01/13/2005,58,,Southwestern H.S.,26-163-0015,AQS
01/14/2005,33,,Allen Park,26-163-0001,AQS
01/15/2005,34,,Allen Park,26-163-0001,AQS
01/16/2005,55,,,26-163-9901,AQS
01/17/2005,41,,Allen Park,26-163-0001,AQS
01/18/2005,43,,,26-163-0016,AQS
01/19/2005,68,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/20/2005,34,,Allen Park,26-163-0001,AQS
01/21/2005,33,,Allen Park,26-163-0001,AQS
01/22/2005,58,,,26-163-0016,AQS
01/23/2005,25,,Allen Park,26-163-0001,AQS
01/24/2005,63,,,26-163-0016,AQS
01/25/2005,148,,East 7 Mile,26-163-0019,AQS
01/26/2005,57,,Allen Park,26-163-0001,AQS
01/27/2005,56,,Allen Park,26-163-0001,AQS
01/28/2005,116,,East 7 Mile,26-163-0019,AQS
01/29/2005,79,,,26-163-0016,AQS
01/30/2005,84,,Allen Park,26-163-0001,AQS
01/31/2005,108,,,26-163-0016,AQS
02/01/2005,151,,Allen Park,26-163-0001,AQS
02/02/2005,141,,,26-163-0016,AQS
02/03/2005,161,,,26-163-0016,AQS
02/04/2005,161,,,26-163-0016,AQS
02/05/2005,164,,Allen Park,26-163-0001,AQS
02/06/2005,157,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
02/07/2005,100,,,26-163-0016,AQS
02/08/2005,56,,Allen Park,26-163-0001,AQS
02/09/2005,51,,Allen Park,26-163-0001,AQS
02/10/2005,32,,Allen Park,26-163-0001,AQS
02/11/2005,74,,Allen Park,26-163-0001,AQS
02/12/2005,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/13/2005,38,,Allen Park,26-163-0001,AQS
02/14/2005,45,,,26-163-0016,AQS
02/15/2005,83,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/16/2005,43,,Allen Park,26-163-0001,AQS
02/17/2005,38,,Allen Park,26-163-0001,AQS
02/18/2005,32,,Allen Park,26-163-0001,AQS
02/19/2005,58,,Allen Park,26-163-0001,AQS
02/20/2005,62,,Allen Park,26-163-0001,AQS
02/21/2005,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/22/2005,69,,,26-163-0016,AQS
02/23/2005,34,,Allen Park,26-163-0001,AQS
02/24/2005,75,,Port Huron,26-147-0005,AQS
02/25/2005,76,,,26-163-0016,AQS
02/26/2005,39,,Allen Park,26-163-0001,AQS
02/27/2005,59,,Oak Park,26-125-0001,AQS
02/28/2005,75,,,26-163-0016,AQS
03/01/2005,50,,,26-163-0016,AQS
03/02/2005,33,,Allen Park,26-163-0001,AQS
03/03/2005,34,,Allen Park,26-163-0001,AQS
03/04/2005,83,,,26-163-0016,AQS
03/05/2005,148,,,26-163-0016,AQS
03/06/2005,71,,Allen Park,26-163-0001,AQS
03/07/2005,58,,Allen Park,26-163-0001,AQS
03/08/2005,27,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/09/2005,28,,Allen Park,26-163-0001,AQS
03/10/2005,55,,Allen Park,26-163-0001,AQS
03/11/2005,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/12/2005,43,,,26-163-0016,AQS
03/13/2005,28,,,26-163-0016,AQS
03/14/2005,66,,Port Huron,26-147-0005,AQS
03/15/2005,72,,Allen Park,26-163-0001,AQS
03/16/2005,68,,Allen Park,26-163-0001,AQS
03/17/2005,85,,Southwestern H.S.,26-163-0015,AQS
03/18/2005,76,,Allen Park,26-163-0001,AQS
03/19/2005,98,,,26-163-0016,AQS
03/20/2005,100,,,26-163-0016,AQS
03/21/2005,45,,Allen Park,26-163-0001,AQS
03/22/2005,57,,,26-163-0016,AQS
03/23/2005,49,,,26-163-9901,AQS
03/24/2005,59,,,26-163-0016,AQS
03/25/2005,48,,Allen Park,26-163-0001,AQS
03/26/2005,60,,Allen Park,26-163-0001,AQS
03/27/2005,76,,Allen Park,26-163-0001,AQS
03/28/2005,86,,Allen Park,26-163-0001,AQS
03/29/2005,93,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/30/2005,59,,Allen Park,26-163-0001,AQS
03/31/2005,34,,,26-163-0016,AQS
04/01/2005,33,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/02/2005,17,,Allen Park,26-163-0001,AQS
04/03/2005,12,,Allen Park,26-163-0001,AQS
04/04/2005,35,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/05/2005,53,,Allen Park,26-163-0001,AQS
04/06/2005,69,,Allen Park,26-163-0001,AQS
04/07/2005,83,,,26-163-0016,AQS
04/08/2005,48,,,26-163-0016,AQS
04/09/2005,39,,Allen Park,26-163-0001,AQS
04/10/2005,58,,Port Huron,26-147-0005,AQS
04/11/2005,29,,Allen Park,26-163-0001,AQS
04/12/2005,17,,Allen Park,26-163-0001,AQS
04/13/2005,36,,Allen Park,26-163-0001,AQS
04/14/2005,30,,Allen Park,26-163-0001,AQS
04/15/2005,34,,Allen Park,26-163-0001,AQS
04/16/2005,59,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/17/2005,74,,,26-163-0016,AQS
04/18/2005,88,,,26-163-0016,AQS
04/19/2005,97,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/20/2005,62,,,26-163-0016,AQS
04/21/2005,28,,Allen Park,26-163-0001,AQS
04/22/2005,62,,Allen Park,26-163-0001,AQS
04/23/2005,23,,Allen Park,26-163-0001,AQS
04/24/2005,8,,Allen Park,26-163-0001,AQS
04/25/2005,32,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/26/2005,43,,Allen Park,26-163-0001,AQS
04/27/2005,38,,Allen Park,26-163-0001,AQS
04/28/2005,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/29/2005,51,,Allen Park,26-163-0001,AQS
04/30/2005,53,,Allen Park,26-163-0001,AQS
05/01/2005,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/02/2005,29,,Allen Park,26-163-0001,AQS
05/03/2005,46,,Allen Park,26-163-0001,AQS
05/04/2005,62,,Port Huron,26-147-0005,AQS
05/05/2005,52,,Allen Park,26-163-0001,AQS
05/06/2005,68,,,26-163-0016,AQS
05/07/2005,91,,East 7 Mile,26-163-0019,AQS
05/08/2005,111,,Allen Park,26-163-0001,AQS
05/09/2005,74,,,26-163-0016,AQS
05/10/2005,76,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/11/2005,42,,,26-163-0016,AQS
05/12/2005,27,,Allen Park,26-163-0001,AQS
05/13/2005,48,,Port Huron,26-147-0005,AQS
05/14/2005,58,,Allen Park,26-163-0001,AQS
05/15/2005,17,,,26-163-0016,AQS
05/16/2005,32,,92 FEET FROM WHE STREET,26-163-0036,AQS
05/17/2005,45,,,26-163-0016,AQS
05/18/2005,45,,,26-163-0016,AQS
05/19/2005,58,,Newberry School,26-163-0038,AQS
05/20/2005,45,,Allen Park,26-163-0001,AQS
05/21/2005,60,,Allen Park,26-163-0001,AQS
05/22/2005,78,,Allen Park,26-163-0001,AQS
05/23/2005,61,,Allen Park,26-163-0001,AQS
05/24/2005,17,,Allen Park,26-163-0001,AQS
05/25/2005,39,,Allen Park,26-163-0001,AQS
05/26/2005,49,,Allen Park,26-163-0001,AQS
05/27/2005,46,,,26-163-0016,AQS
05/28/2005,44,,Newberry School,26-163-0038,AQS
05/29/2005,38,,,26-163-0016,AQS
05/30/2005,38,,Allen Park,26-163-0001,AQS
05/31/2005,69,,Southwestern H.S.,26-163-0015,AQS
06/01/2005,56,,,26-163-0016,AQS
06/02/2005,60,,,26-163-0016,AQS
06/03/2005,64,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
06/04/2005,72,,,26-163-0016,AQS
06/05/2005,88,,Allen Park,26-163-0001,AQS
06/06/2005,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/07/2005,51,,,26-163-0016,AQS
06/08/2005,88,,,26-163-0016,AQS
06/09/2005,110,,,26-163-9901,AQS
06/10/2005,80,,,26-163-0016,AQS
06/11/2005,74,,,26-163-0016,AQS
06/12/2005,80,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/13/2005,70,,,26-163-0016,AQS
06/14/2005,55,,Allen Park,26-163-0001,AQS
06/15/2005,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/16/2005,19,,Allen Park,26-163-0001,AQS
06/17/2005,24,,,26-163-0016,AQS
06/18/2005,25,,Allen Park,26-163-0001,AQS
06/19/2005,28,,Allen Park,26-163-0001,AQS
06/20/2005,47,,Allen Park,26-163-0001,AQS
06/21/2005,77,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/22/2005,49,,Allen Park,26-163-0001,AQS
06/23/2005,57,,,26-163-0016,AQS
06/24/2005,109,,,26-163-0016,AQS
06/25/2005,100,,,26-163-0016,AQS
06/26/2005,75,,Allen Park,26-163-0001,AQS
06/27/2005,163,,New Haven,26-099-0009,AQS
06/28/2005,107,,,26-163-0016,AQS
06/29/2005,89,,,26-163-0016,AQS
06/30/2005,70,,East 7 Mile,26-163-0019,AQS
07/01/2005,31,,,26-163-0016,AQS
07/02/2005,20,,Allen Park,26-163-0001,AQS
07/03/2005,62,,,26-163-9901,AQS
07/04/2005,109,,,26-163-0016,AQS
07/05/2005,58,,Allen Park,26-163-0001,AQS
07/06/2005,52,,Allen Park,26-163-0001,AQS
07/07/2005,46,,Allen Park,26-163-0001,AQS
07/08/2005,57,,Allen Park,26-163-0001,AQS
07/09/2005,61,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/10/2005,68,,Allen Park,26-163-0001,AQS
07/11/2005,76,,Allen Park,26-163-0001,AQS
07/12/2005,106,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
07/13/2005,99,,Allen Park,26-163-0001,AQS
07/14/2005,80,,,26-163-0016,AQS
07/15/2005,94,,New Haven,26-099-0009,AQS
07/16/2005,87,,Allen Park,26-163-0001,AQS
07/17/2005,75,,,26-163-0016,AQS
07/18/2005,95,,Port Huron,26-147-0005,AQS
07/19/2005,45,,,26-163-0016,AQS
07/20/2005,58,,,26-163-0016,AQS
07/21/2005,54,,Port Huron,26-147-0005,AQS
07/22/2005,41,,Allen Park,26-163-0001,AQS
07/23/2005,31,,Allen Park,26-163-0001,AQS
07/24/2005,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/25/2005,59,,Allen Park,26-163-0001,AQS
07/26/2005,64,,Allen Park,26-163-0001,AQS
07/27/2005,38,,Southwestern H.S.,26-163-0015,AQS
07/28/2005,50,,,26-163-0016,AQS
07/29/2005,57,,Allen Park,26-163-0001,AQS
07/30/2005,46,,Allen Park,26-163-0001,AQS
07/31/2005,52,,Allen Park,26-163-0001,AQS
08/01/2005,59,,,26-163-0016,AQS
08/02/2005,88,,Southwestern H.S.,26-163-0015,AQS
08/03/2005,117,,Allen Park,26-163-0001,AQS
08/04/2005,87,,Allen Park,26-163-0001,AQS
08/05/2005,53,,Allen Park,26-163-0001,AQS
08/06/2005,58,,,26-163-0016,AQS
08/07/2005,93,,Allen Park,26-163-0001,AQS
08/08/2005,112,,Allen Park,26-163-0001,AQS
08/09/2005,94,,,26-163-0016,AQS
08/10/2005,98,,Allen Park,26-163-0001,AQS
08/11/2005,59,,Allen Park,26-163-0001,AQS
08/12/2005,66,,,26-163-0016,AQS
08/13/2005,58,,,26-163-0016,AQS
08/14/2005,54,,92 FEET FROM WHE STREET,26-163-0036,AQS
08/15/2005,51,,,26-163-0016,AQS
08/16/2005,64,,Allen Park,26-163-0001,AQS
08/17/2005,68,,Allen Park,26-163-0001,AQS
08/18/2005,72,,,26-163-0016,AQS
08/19/2005,66,,Allen Park,26-163-0001,AQS
08/20/2005,70,,Allen Park,26-163-0001,AQS
08/21/2005,35,,,26-163-0016,AQS
08/22/2005,18,,Allen Park,26-163-0001,AQS
08/23/2005,26,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
08/24/2005,41,,Allen Park,26-163-0001,AQS
08/25/2005,51,,Allen Park,26-163-0001,AQS
08/26/2005,99,,,26-163-9901,AQS
08/27/2005,71,,Allen Park,26-163-0001,AQS
08/28/2005,46,,,26-163-0016,AQS
08/29/2005,59,,Newberry School,26-163-0038,AQS
08/30/2005,85,,,26-163-0016,AQS
08/31/2005,55,,Allen Park,26-163-0001,AQS
09/01/2005,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/02/2005,26,,Allen Park,26-163-0001,AQS
09/03/2005,25,,Allen Park,26-163-0001,AQS
09/04/2005,40,,Southwestern H.S.,26-163-0015,AQS
09/05/2005,40,,,26-163-0016,AQS
09/06/2005,70,,,26-163-0016,AQS
09/07/2005,93,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/08/2005,76,,Allen Park,26-163-0001,AQS
09/09/2005,32,,Allen Park,26-163-0001,AQS
09/10/2005,59,,Port Huron,26-147-0005,AQS
09/11/2005,68,,,26-163-0016,AQS
09/12/2005,105,,,26-163-0016,AQS
09/13/2005,142,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/14/2005,78,,,26-163-0016,AQS
09/15/2005,30,,Allen Park,26-163-0001,AQS
09/16/2005,33,,92 FEET FROM WHE STREET,26-163-0036,AQS
09/17/2005,33,,,26-163-0016,AQS
09/18/2005,58,,Allen Park,26-163-0001,AQS
09/19/2005,101,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/20/2005,34,,,26-163-0016,AQS
09/21/2005,48,,,26-163-0016,AQS
09/22/2005,74,,92 FEET FROM WHE STREET,26-163-0036,AQS
09/23/2005,25,,Allen Park,26-163-0001,AQS
09/24/2005,47,,Allen Park,26-163-0001,AQS
09/25/2005,91,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/26/2005,36,,Allen Park,26-163-0001,AQS
09/27/2005,30,,Allen Park,26-163-0001,AQS
09/28/2005,57,,Southwestern H.S.,26-163-0015,AQS
09/29/2005,17,,Allen Park,26-163-0001,AQS
09/30/2005,43,,,26-163-0016,AQS
10/01/2005,76,,,26-163-9901,AQS
10/02/2005,92,,Allen Park,26-163-0001,AQS
10/03/2005,95,,Allen Park,26-163-0001,AQS
10/04/2005,132,,Port Huron,26-147-0005,AQS
10/05/2005,95,,,26-163-0016,AQS
10/06/2005,65,,,26-163-0016,AQS
10/07/2005,20,,Allen Park,26-163-0001,AQS
10/08/2005,11,,Allen Park,26-163-0001,AQS
10/09/2005,20,,Allen Park,26-163-0001,AQS
10/10/2005,55,,Allen Park,26-163-0001,AQS
10/11/2005,35,,,26-163-0016,AQS
10/12/2005,29,,Allen Park,26-163-0001,AQS
10/13/2005,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/14/2005,75,,,26-163-0016,AQS
10/15/2005,26,,,26-163-0016,AQS
10/16/2005,20,,Allen Park,26-163-0001,AQS
10/17/2005,30,,,26-163-0016,AQS
10/18/2005,38,,Allen Park,26-163-0001,AQS
10/19/2005,43,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/20/2005,36,,,26-163-0016,AQS
10/21/2005,37,,,26-163-0016,AQS
10/22/2005,44,,Allen Park,26-163-0001,AQS
10/23/2005,51,,Allen Park,26-163-0001,AQS
10/24/2005,24,,Allen Park,26-163-0001,AQS
10/25/2005,23,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/26/2005,16,,Allen Park,26-163-0001,AQS
10/27/2005,27,,Allen Park,26-163-0001,AQS
10/28/2005,54,,Allen Park,26-163-0001,AQS
10/29/2005,63,,Allen Park,26-163-0001,AQS
10/30/2005,70,,,26-163-0016,AQS
10/31/2005,92,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/01/2005,47,,,26-163-0016,AQS
11/02/2005,59,,,26-163-0016,AQS
11/03/2005,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/04/2005,58,,,26-163-0016,AQS
11/05/2005,98,,,26-163-0016,AQS
11/06/2005,49,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/07/2005,52,,,26-163-0016,AQS
11/08/2005,77,,,26-163-0016,AQS
11/09/2005,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/10/2005,29,,,26-163-0016,AQS
11/11/2005,59,,,26-163-0016,AQS
11/12/2005,81,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/13/2005,44,,,26-163-0016,AQS
11/14/2005,21,,,26-163-0016,AQS
11/15/2005,55,,Oak Park,26-125-0001,AQS
11/16/2005,19,,,26-163-0016,AQS
11/17/2005,25,,Allen Park,26-163-0001,AQS
11/18/2005,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/19/2005,57,,,26-163-0016,AQS
11/20/2005,56,,Allen Park,26-163-0001,AQS
11/21/2005,77,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/22/2005,12,,Allen Park,26-163-0001,AQS
11/23/2005,45,,,26-163-0016,AQS
11/24/2005,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/25/2005,25,,Allen Park,26-163-0001,AQS
11/26/2005,54,,Allen Park,26-163-0001,AQS
11/27/2005,85,,East 7 Mile,26-163-0019,AQS
11/28/2005,32,,,26-163-0016,AQS
11/29/2005,28,,Allen Park,26-163-0001,AQS
11/30/2005,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/01/2005,60,,Allen Park,26-163-0001,AQS
12/02/2005,22,,Allen Park,26-163-0001,AQS
12/03/2005,83,,Allen Park,26-163-0001,AQS
12/04/2005,35,,Allen Park,26-163-0001,AQS
12/05/2005,52,,Allen Park,26-163-0001,AQS
12/06/2005,106,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/07/2005,77,,Allen Park,26-163-0001,AQS
12/08/2005,72,,,26-163-0016,AQS
12/09/2005,83,,Allen Park,26-163-0001,AQS
12/10/2005,71,,,26-163-0016,AQS
12/11/2005,60,,,26-163-0016,AQS
12/12/2005,37,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/13/2005,89,,Allen Park,26-163-0001,AQS
12/14/2005,67,,Allen Park,26-163-0001,AQS
12/15/2005,79,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/16/2005,49,,,26-163-0016,AQS
12/17/2005,56,,Allen Park,26-163-0001,AQS
12/18/2005,92,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/19/2005,69,,Allen Park,26-163-0001,AQS
12/20/2005,67,,Allen Park,26-163-0001,AQS
12/21/2005,91,,92 FEET FROM WHE STREET,26-163-0036,AQS
12/22/2005,87,,,26-163-0016,AQS
12/23/2005,91,,,26-163-0016,AQS
12/24/2005,107,,Port Huron,26-147-0005,AQS
12/25/2005,81,,Allen Park,26-163-0001,AQS
12/26/2005,31,,Allen Park,26-163-0001,AQS
12/27/2005,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/28/2005,80,,,26-163-0016,AQS
12/29/2005,33,,Allen Park,26-163-0001,AQS
12/30/2005,42,,Allen Park,26-163-0001,AQS
12/31/2005,39,,Allen Park,26-163-0001,AQS
01/01/2006,58,,Allen Park,26-163-0001,AQS
01/02/2006,63,,Port Huron,26-147-0005,AQS
01/03/2006,66,,,26-163-0016,AQS
01/04/2006,55,,,26-163-0016,AQS
01/05/2006,22,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/06/2006,20,,,26-163-0016,AQS
01/07/2006,60,,Allen Park,26-163-0001,AQS
01/08/2006,79,,Allen Park,26-163-0001,AQS
01/09/2006,62,,Allen Park,26-163-0001,AQS
01/10/2006,50,,Allen Park,26-163-0001,AQS
01/11/2006,81,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/12/2006,54,,,26-163-0016,AQS
01/13/2006,54,,,26-163-0016,AQS
01/14/2006,17,,Allen Park,26-163-0001,AQS
01/15/2006,26,,Allen Park,26-163-0001,AQS
01/16/2006,24,,Allen Park,26-163-0001,AQS
01/17/2006,53,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/19/2006,60,,,26-163-0016,AQS
01/20/2006,77,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/21/2006,33,,Allen Park,26-163-0001,AQS
01/22/2006,59,,Allen Park,26-163-0001,AQS
01/23/2006,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/24/2006,57,,Allen Park,26-163-0001,AQS
01/25/2006,13,,Allen Park,26-163-0001,AQS
01/26/2006,50,,Southwestern H.S.,26-163-0015,AQS
01/27/2006,69,,,26-163-0016,AQS
01/28/2006,63,,,26-163-0016,AQS
01/29/2006,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/30/2006,42,,Allen Park,26-163-0001,AQS
01/31/2006,25,,,26-163-0016,AQS
02/01/2006,75,,Southwestern H.S.,26-163-0015,AQS
02/02/2006,64,,Allen Park,26-163-0001,AQS
02/03/2006,54,,,26-163-0016,AQS
02/04/2006,57,,Allen Park,26-163-0001,AQS
02/05/2006,11,,,26-163-0016,AQS
02/06/2006,19,,Allen Park,26-163-0001,AQS
02/07/2006,30,,Southwestern H.S.,26-163-0015,AQS
02/08/2006,31,,Allen Park,26-163-0001,AQS
02/09/2006,46,,Allen Park,26-163-0001,AQS
02/10/2006,93,,92 FEET FROM WHE STREET,26-163-0036,AQS
02/11/2006,91,,Allen Park,26-163-0001,AQS
02/12/2006,53,,Allen Park,26-163-0001,AQS
02/13/2006,67,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/14/2006,78,,,26-163-0016,AQS
02/15/2006,85,,,26-163-0016,AQS
02/16/2006,94,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/17/2006,17,,,26-163-0016,AQS
02/18/2006,25,,Allen Park,26-163-0001,AQS
02/19/2006,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/20/2006,62,,Allen Park,26-163-0001,AQS
02/21/2006,77,,Allen Park,26-163-0001,AQS
02/22/2006,121,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/23/2006,64,,Allen Park,26-163-0001,AQS
02/24/2006,28,,Allen Park,26-163-0001,AQS
02/25/2006,50,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/26/2006,15,,Allen Park,26-163-0001,AQS
02/27/2006,52,,Allen Park,26-163-0001,AQS
02/28/2006,49,,Southwestern H.S.,26-163-0015,AQS
03/01/2006,54,,,26-163-0016,AQS
03/02/2006,60,,Allen Park,26-163-0001,AQS
03/03/2006,39,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
03/04/2006,31,,Allen Park,26-163-0001,AQS
03/05/2006,60,,,26-163-0016,AQS
03/06/2006,51,,Allen Park,26-163-0001,AQS
03/07/2006,47,,Allen Park,26-163-0001,AQS
